user_id,liked_categories,price_preference,activity_level
user_291,"['Barbershop', 'Motorbike Repair', 'General Shop', 'Bakery', 'Tailor Shop', 'Mobile Money Agent', 'Hardware', 'Electronics Store', 'Food Vendor', 'Hardware Kiosk', 'Cobbler', 'Church']",budget,low
user_292,"['Food Vendor', 'Barbershop', 'Electronics Store', 'Hardware', 'Tailor Shop', 'Hardware Kiosk', 'Bakery', 'Motorbike Repair']",mid,low
user_293,"['Food Vendor', 'General Shop', 'Motorbike Repair', 'Hardware Kiosk', 'Electronics Store', 'Cobbler', 'Bakery', 'Tailor Shop', 'Mobile Money Agent']",budget,low
user_294,"['Food Vendor', 'Electronics Store', 'Mobile Money Agent', 'Car Wash', 'Hardware Kiosk', 'Pharmacy', 'Bakery', 'General Shop']",budget,high
user_295,"['Church', 'Bakery', 'Electronics Store', 'General Shop', 'Motorbike Repair', 'Mobile Money Agent', 'Food Vendor', 'Hardware', 'Car Wash', 'Salon']",budget,low
user_296,"['Mobile Money Agent', 'Car Wash', 'Bakery', 'Barbershop', 'Electronics Store', 'Church', 'Motorbike Repair', 'Hardware Kiosk']",budget,medium
user_297,"['Bakery', 'Salon', 'Mobile Money Agent', 'Barbershop', 'Church', 'Motorbike Repair', 'Hardware', 'Electronics Store', 'Hardware Kiosk']",mid,high
user_298,"['Salon', 'General Shop', 'Hardware Kiosk', 'Food Vendor', 'Electronics Store', 'Bakery', 'Cobbler', 'Car Wash', 'Hardware', 'Motorbike Repair', 'Tailor Shop', 'Pharmacy']",budget,medium
user_299,"['Salon', 'Tailor Shop', 'Church', 'Pharmacy', 'Car Wash', 'Hardware Kiosk', 'Mobile Money Agent', 'Hardware', 'Barbershop', 'Cobbler']",mid,medium
user_300,"['Hardware', 'Cobbler', 'Mobile Money Agent', 'Food Vendor', 'Hardware Kiosk', 'Church', 'Car Wash', 'Barbershop', 'Salon', 'Pharmacy', 'Tailor Shop']",mid,high
user_301,"['Barbershop', 'Pharmacy', 'Bakery', 'Church', 'General Shop', 'Hardware Kiosk', 'Hardware', 'Cobbler', 'Electronics Store', 'Motorbike Repair']",mid,low
user_302,"['Church', 'Bakery', 'Mobile Money Agent', 'General Shop', 'Hardware Kiosk', 'Motorbike Repair', 'Car Wash', 'Tailor Shop', 'Barbershop']",mid,low
user_303,"['Motorbike Repair', 'Mobile Money Agent', 'Cobbler', 'Hardware', 'Barbershop', 'Salon', 'Car Wash', 'Pharmacy', 'Tailor Shop']",budget,high
user_304,"['Cobbler', 'Salon', 'Electronics Store', 'General Shop', 'Bakery', 'Motorbike Repair', 'Car Wash', 'Food Vendor', 'Mobile Money Agent', 'Barbershop']",mid,low
user_305,"['Hardware Kiosk', 'Salon', 'Cobbler', 'Electronics Store', 'Motorbike Repair', 'Church', 'Tailor Shop', 'Food Vendor']",mid,low
user_306,"['General Shop', 'Food Vendor', 'Pharmacy', 'Motorbike Repair', 'Salon', 'Hardware Kiosk', 'Bakery', 'Car Wash', 'Tailor Shop', 'Hardware', 'Electronics Store', 'Cobbler']",budget,low
user_307,"['Electronics Store', 'Bakery', 'Tailor Shop', 'Cobbler', 'Car Wash', 'Church', 'Salon', 'Food Vendor', 'Pharmacy']",budget,medium
user_308,"['Pharmacy', 'Car Wash', 'Hardware', 'Motorbike Repair', 'Salon', 'Tailor Shop', 'Food Vendor', 'Barbershop', 'Church']",mid,medium
user_309,"['Pharmacy', 'Car Wash', 'Electronics Store', 'Church', 'Motorbike Repair', 'Hardware Kiosk', 'Food Vendor', 'General Shop', 'Cobbler', 'Tailor Shop']",budget,low
user_310,"['Pharmacy', 'Cobbler', 'Food Vendor', 'Tailor Shop', 'General Shop', 'Hardware', 'Church', 'Bakery', 'Salon', 'Mobile Money Agent', 'Hardware Kiosk']",mid,medium
user_311,"['Salon', 'Pharmacy', 'Church', 'Barbershop', 'Electronics Store', 'Food Vendor', 'Mobile Money Agent', 'Hardware Kiosk', 'Car Wash', 'Hardware', 'Cobbler', 'Tailor Shop']",mid,high
user_312,"['Motorbike Repair', 'Mobile Money Agent', 'Barbershop', 'Pharmacy', 'Car Wash', 'Bakery', 'Tailor Shop', 'Cobbler', 'General Shop', 'Salon', 'Food Vendor', 'Church']",budget,medium
user_313,"['Hardware Kiosk', 'Mobile Money Agent', 'Electronics Store', 'Food Vendor', 'Cobbler', 'Church', 'Hardware', 'Car Wash', 'Bakery', 'Barbershop']",budget,high
user_314,"['Hardware', 'Barbershop', 'Electronics Store', 'Car Wash', 'Bakery', 'Salon', 'Hardware Kiosk', 'General Shop', 'Motorbike Repair', 'Church']",mid,high
user_315,"['Hardware', 'Car Wash', 'Food Vendor', 'Barbershop', 'Cobbler', 'Bakery', 'Mobile Money Agent', 'Church', 'General Shop', 'Pharmacy', 'Salon']",budget,high
user_316,"['Bakery', 'Pharmacy', 'Barbershop', 'Car Wash', 'Tailor Shop', 'Mobile Money Agent', 'Church', 'Food Vendor', 'Electronics Store', 'Motorbike Repair', 'Hardware']",budget,medium
user_317,"['Cobbler', 'Church', 'Barbershop', 'Tailor Shop', 'Hardware', 'Bakery', 'Mobile Money Agent', 'Salon', 'Hardware Kiosk', 'Pharmacy', 'Motorbike Repair']",premium,high
user_318,"['Barbershop', 'Salon', 'General Shop', 'Cobbler', 'Mobile Money Agent', 'Tailor Shop', 'Motorbike Repair', 'Car Wash', 'Hardware', 'Pharmacy', 'Church', 'Electronics Store']",premium,medium
user_319,"['Hardware', 'Motorbike Repair', 'Hardware Kiosk', 'Salon', 'Church', 'Tailor Shop', 'Food Vendor', 'General Shop', 'Mobile Money Agent', 'Pharmacy', 'Cobbler', 'Electronics Store']",mid,medium
user_320,"['Pharmacy', 'Car Wash', 'Hardware Kiosk', 'Barbershop', 'Food Vendor', 'Bakery', 'Hardware', 'General Shop', 'Church', 'Mobile Money Agent', 'Electronics Store']",premium,low
user_321,"['Electronics Store', 'Pharmacy', 'Motorbike Repair', 'General Shop', 'Bakery', 'Barbershop', 'Tailor Shop', 'Hardware']",budget,high
user_322,"['Motorbike Repair', 'Church', 'Pharmacy', 'Car Wash', 'Electronics Store', 'Barbershop', 'Hardware', 'Food Vendor']",budget,medium
user_323,"['General Shop', 'Motorbike Repair', 'Salon', 'Mobile Money Agent', 'Tailor Shop', 'Hardware Kiosk', 'Car Wash', 'Barbershop', 'Electronics Store', 'Cobbler', 'Pharmacy', 'Food Vendor']",budget,high
user_324,"['Food Vendor', 'Motorbike Repair', 'Pharmacy', 'Electronics Store', 'Church', 'Mobile Money Agent', 'Hardware', 'Car Wash', 'Tailor Shop', 'Bakery', 'Hardware Kiosk']",premium,medium
user_325,"['Pharmacy', 'Bakery', 'Salon', 'General Shop', 'Cobbler', 'Food Vendor', 'Electronics Store', 'Barbershop']",premium,high
user_326,"['Hardware', 'General Shop', 'Bakery', 'Electronics Store', 'Church', 'Cobbler', 'Food Vendor', 'Barbershop', 'Motorbike Repair']",budget,medium
user_327,"['Hardware Kiosk', 'Electronics Store', 'General Shop', 'Motorbike Repair', 'Mobile Money Agent', 'Bakery', 'Tailor Shop', 'Salon']",premium,medium
user_328,"['Barbershop', 'Pharmacy', 'Food Vendor', 'Motorbike Repair', 'Car Wash', 'Church', 'Mobile Money Agent', 'Salon', 'Bakery', 'Electronics Store', 'General Shop']",budget,low
user_329,"['Cobbler', 'General Shop', 'Hardware Kiosk', 'Hardware', 'Church', 'Mobile Money Agent', 'Salon', 'Electronics Store', 'Food Vendor', 'Bakery', 'Motorbike Repair', 'Pharmacy']",budget,medium
user_330,"['Pharmacy', 'General Shop', 'Church', 'Hardware Kiosk', 'Salon', 'Electronics Store', 'Food Vendor', 'Motorbike Repair', 'Bakery', 'Tailor Shop', 'Cobbler', 'Barbershop']",budget,medium
user_331,"['Mobile Money Agent', 'Church', 'Cobbler', 'General Shop', 'Hardware', 'Motorbike Repair', 'Tailor Shop', 'Food Vendor', 'Pharmacy', 'Bakery', 'Salon', 'Electronics Store']",budget,high
user_332,"['Barbershop', 'Tailor Shop', 'Church', 'Car Wash', 'Electronics Store', 'Pharmacy', 'Mobile Money Agent', 'Salon', 'Motorbike Repair', 'Bakery', 'Cobbler', 'Hardware Kiosk']",budget,medium
user_333,"['Hardware Kiosk', 'Motorbike Repair', 'Salon', 'General Shop', 'Cobbler', 'Mobile Money Agent', 'Pharmacy', 'Barbershop', 'Car Wash', 'Electronics Store', 'Church', 'Hardware']",budget,medium
user_334,"['Salon', 'Church', 'Motorbike Repair', 'Tailor Shop', 'Pharmacy', 'Food Vendor', 'Hardware', 'Car Wash', 'Electronics Store']",mid,medium
user_335,"['Mobile Money Agent', 'Electronics Store', 'Bakery', 'Hardware Kiosk', 'Car Wash', 'Hardware', 'Cobbler', 'Barbershop', 'General Shop', 'Tailor Shop']",budget,low
user_336,"['Food Vendor', 'Hardware Kiosk', 'Pharmacy', 'Electronics Store', 'Barbershop', 'Salon', 'Church', 'Bakery', 'Tailor Shop', 'Motorbike Repair', 'Mobile Money Agent', 'Car Wash']",mid,medium
user_337,"['Electronics Store', 'Hardware Kiosk', 'Tailor Shop', 'Barbershop', 'Car Wash', 'Food Vendor', 'Pharmacy', 'Motorbike Repair']",mid,medium
user_338,"['Hardware Kiosk', 'Mobile Money Agent', 'General Shop', 'Salon', 'Car Wash', 'Hardware', 'Cobbler', 'Pharmacy']",mid,high
user_339,"['Tailor Shop', 'Mobile Money Agent', 'Food Vendor', 'Car Wash', 'Bakery', 'Electronics Store', 'General Shop', 'Church', 'Salon', 'Hardware Kiosk']",mid,high
user_340,"['Car Wash', 'Cobbler', 'Motorbike Repair', 'Bakery', 'Pharmacy', 'Tailor Shop', 'Hardware', 'Food Vendor', 'Mobile Money Agent', 'Electronics Store']",budget,medium
user_341,"['General Shop', 'Cobbler', 'Hardware', 'Electronics Store', 'Pharmacy', 'Hardware Kiosk', 'Motorbike Repair', 'Tailor Shop', 'Car Wash']",mid,high
user_342,"['Bakery', 'Motorbike Repair', 'Pharmacy', 'Cobbler', 'Barbershop', 'Tailor Shop', 'Car Wash', 'Hardware', 'Food Vendor']",budget,medium
user_343,"['Tailor Shop', 'Bakery', 'Electronics Store', 'General Shop', 'Hardware Kiosk', 'Food Vendor', 'Salon', 'Church', 'Car Wash', 'Mobile Money Agent', 'Pharmacy']",premium,medium
user_344,"['Motorbike Repair', 'Bakery', 'Mobile Money Agent', 'Car Wash', 'Hardware Kiosk', 'Barbershop', 'Salon', 'General Shop', 'Tailor Shop', 'Church']",budget,medium
user_345,"['Tailor Shop', 'Electronics Store', 'Cobbler', 'Car Wash', 'Barbershop', 'Mobile Money Agent', 'Church', 'General Shop', 'Bakery']",budget,medium
user_346,"['Salon', 'Cobbler', 'Hardware', 'Hardware Kiosk', 'Motorbike Repair', 'Barbershop', 'Pharmacy', 'Mobile Money Agent', 'Food Vendor', 'Bakery', 'Church']",budget,medium
user_347,"['Hardware', 'Salon', 'Tailor Shop', 'Motorbike Repair', 'Barbershop', 'Pharmacy', 'General Shop', 'Hardware Kiosk', 'Cobbler']",mid,low
user_348,"['Barbershop', 'Cobbler', 'Motorbike Repair', 'Tailor Shop', 'Food Vendor', 'Salon', 'Bakery', 'General Shop', 'Electronics Store', 'Hardware', 'Mobile Money Agent', 'Church']",budget,low
user_349,"['Hardware Kiosk', 'Bakery', 'General Shop', 'Cobbler', 'Mobile Money Agent', 'Electronics Store', 'Food Vendor', 'Tailor Shop', 'Motorbike Repair', 'Pharmacy']",premium,medium
user_350,"['Tailor Shop', 'General Shop', 'Cobbler', 'Church', 'Barbershop', 'Motorbike Repair', 'Salon', 'Pharmacy', 'Mobile Money Agent', 'Food Vendor', 'Electronics Store', 'Car Wash']",budget,low
user_351,"['Pharmacy', 'Electronics Store', 'Church', 'Mobile Money Agent', 'Tailor Shop', 'Motorbike Repair', 'Car Wash', 'General Shop', 'Cobbler', 'Hardware', 'Hardware Kiosk']",mid,low
user_352,"['Mobile Money Agent', 'Electronics Store', 'Motorbike Repair', 'Car Wash', 'Bakery', 'Barbershop', 'General Shop', 'Hardware', 'Hardware Kiosk', 'Tailor Shop', 'Church', 'Pharmacy']",mid,medium
user_353,"['Hardware Kiosk', 'Church', 'Barbershop', 'Car Wash', 'Bakery', 'Salon', 'Tailor Shop', 'Mobile Money Agent', 'Food Vendor', 'Motorbike Repair', 'Hardware']",mid,medium
user_354,"['General Shop', 'Cobbler', 'Car Wash', 'Tailor Shop', 'Mobile Money Agent', 'Barbershop', 'Salon', 'Bakery', 'Church', 'Pharmacy', 'Motorbike Repair', 'Hardware']",budget,medium
user_355,"['Bakery', 'General Shop', 'Salon', 'Hardware Kiosk', 'Church', 'Mobile Money Agent', 'Tailor Shop', 'Motorbike Repair', 'Barbershop', 'Food Vendor', 'Cobbler']",budget,low
user_356,"['Barbershop', 'Hardware', 'Salon', 'Motorbike Repair', 'Church', 'Bakery', 'Cobbler', 'General Shop', 'Tailor Shop', 'Car Wash', 'Hardware Kiosk']",budget,medium
user_357,"['Salon', 'Tailor Shop', 'Hardware Kiosk', 'Car Wash', 'Food Vendor', 'General Shop', 'Pharmacy', 'Mobile Money Agent', 'Church']",budget,low
user_358,"['Barbershop', 'Bakery', 'Food Vendor', 'Cobbler', 'General Shop', 'Salon', 'Car Wash', 'Church', 'Tailor Shop']",premium,high
user_359,"['Bakery', 'Tailor Shop', 'Electronics Store', 'Pharmacy', 'Hardware', 'Salon', 'General Shop', 'Food Vendor', 'Barbershop', 'Motorbike Repair', 'Mobile Money Agent', 'Car Wash']",budget,medium
user_360,"['General Shop', 'Salon', 'Mobile Money Agent', 'Pharmacy', 'Food Vendor', 'Tailor Shop', 'Electronics Store', 'Hardware', 'Motorbike Repair', 'Church', 'Barbershop', 'Hardware Kiosk']",budget,low
user_361,"['Barbershop', 'Food Vendor', 'Church', 'Hardware Kiosk', 'Salon', 'Mobile Money Agent', 'General Shop', 'Motorbike Repair', 'Electronics Store', 'Car Wash']",budget,medium
user_362,"['Hardware Kiosk', 'Food Vendor', 'Pharmacy', 'Cobbler', 'Tailor Shop', 'Salon', 'Car Wash', 'Electronics Store', 'Barbershop']",mid,low
user_363,"['Barbershop', 'Hardware Kiosk', 'Mobile Money Agent', 'Cobbler', 'Electronics Store', 'Salon', 'Pharmacy', 'Food Vendor', 'Hardware', 'General Shop', 'Motorbike Repair']",budget,high
user_364,"['Hardware Kiosk', 'Electronics Store', 'Car Wash', 'General Shop', 'Hardware', 'Motorbike Repair', 'Food Vendor', 'Cobbler', 'Tailor Shop', 'Bakery']",budget,high
user_365,"['Hardware', 'Mobile Money Agent', 'Salon', 'Bakery', 'Electronics Store', 'Cobbler', 'Tailor Shop', 'Motorbike Repair', 'Pharmacy', 'Hardware Kiosk', 'Church', 'General Shop']",mid,medium
user_366,"['General Shop', 'Bakery', 'Hardware', 'Electronics Store', 'Food Vendor', 'Hardware Kiosk', 'Pharmacy', 'Motorbike Repair', 'Car Wash', 'Salon', 'Cobbler']",budget,high
user_367,"['Pharmacy', 'Electronics Store', 'General Shop', 'Bakery', 'Food Vendor', 'Cobbler', 'Barbershop', 'Mobile Money Agent', 'Car Wash']",premium,medium
user_368,"['Cobbler', 'Food Vendor', 'Salon', 'Mobile Money Agent', 'Tailor Shop', 'Hardware Kiosk', 'Barbershop', 'Motorbike Repair', 'Bakery', 'Electronics Store']",budget,medium
user_369,"['Bakery', 'Tailor Shop', 'Motorbike Repair', 'Cobbler', 'Church', 'Barbershop', 'Hardware Kiosk', 'Electronics Store', 'Hardware']",mid,medium
user_370,"['Cobbler', 'Hardware Kiosk', 'Church', 'Food Vendor', 'Hardware', 'Pharmacy', 'Bakery', 'Motorbike Repair', 'Tailor Shop', 'Salon']",budget,medium
user_371,"['Tailor Shop', 'Hardware', 'Bakery', 'Food Vendor', 'Barbershop', 'Pharmacy', 'Mobile Money Agent', 'Cobbler']",budget,medium
user_372,"['Hardware', 'Hardware Kiosk', 'Car Wash', 'General Shop', 'Church', 'Barbershop', 'Electronics Store', 'Mobile Money Agent', 'Tailor Shop', 'Pharmacy', 'Bakery']",premium,medium
user_373,"['Food Vendor', 'Hardware Kiosk', 'Church', 'Motorbike Repair', 'Pharmacy', 'Bakery', 'Car Wash', 'Cobbler', 'Salon', 'Tailor Shop']",budget,medium
user_374,"['General Shop', 'Hardware Kiosk', 'Electronics Store', 'Salon', 'Motorbike Repair', 'Food Vendor', 'Church', 'Car Wash', 'Mobile Money Agent', 'Pharmacy']",budget,high
user_375,"['Hardware Kiosk', 'General Shop', 'Cobbler', 'Motorbike Repair', 'Church', 'Bakery', 'Electronics Store', 'Mobile Money Agent', 'Pharmacy', 'Tailor Shop', 'Salon']",mid,high
user_376,"['Salon', 'Tailor Shop', 'Electronics Store', 'General Shop', 'Church', 'Bakery', 'Cobbler', 'Motorbike Repair', 'Barbershop']",premium,medium
user_377,"['Car Wash', 'Pharmacy', 'Salon', 'Tailor Shop', 'Mobile Money Agent', 'Motorbike Repair', 'Hardware Kiosk', 'Cobbler', 'Food Vendor', 'Barbershop', 'General Shop']",budget,high
user_378,"['Salon', 'Cobbler', 'Bakery', 'Car Wash', 'Electronics Store', 'Hardware', 'General Shop', 'Food Vendor', 'Motorbike Repair', 'Tailor Shop', 'Hardware Kiosk']",budget,medium
user_379,"['General Shop', 'Church', 'Hardware Kiosk', 'Mobile Money Agent', 'Hardware', 'Pharmacy', 'Food Vendor', 'Bakery', 'Barbershop', 'Tailor Shop', 'Motorbike Repair']",budget,high
user_380,"['Barbershop', 'Car Wash', 'General Shop', 'Pharmacy', 'Mobile Money Agent', 'Church', 'Motorbike Repair', 'Food Vendor', 'Salon', 'Cobbler', 'Hardware', 'Electronics Store']",budget,high
user_381,"['Tailor Shop', 'Mobile Money Agent', 'Bakery', 'Hardware Kiosk', 'Barbershop', 'Cobbler', 'General Shop', 'Pharmacy', 'Electronics Store']",premium,low
user_382,"['Salon', 'Mobile Money Agent', 'Pharmacy', 'Hardware Kiosk', 'Hardware', 'Cobbler', 'Bakery', 'Food Vendor', 'Church']",budget,medium
user_383,"['Mobile Money Agent', 'Barbershop', 'Church', 'Hardware Kiosk', 'Bakery', 'Hardware', 'Cobbler', 'Pharmacy']",budget,high
user_384,"['Bakery', 'General Shop', 'Electronics Store', 'Mobile Money Agent', 'Hardware Kiosk', 'Church', 'Tailor Shop', 'Cobbler', 'Barbershop']",budget,high
user_385,"['Car Wash', 'Barbershop', 'Motorbike Repair', 'Electronics Store', 'Salon', 'Hardware Kiosk', 'Cobbler', 'Bakery', 'Pharmacy', 'Church', 'Mobile Money Agent', 'Hardware']",mid,medium
user_386,"['Bakery', 'Salon', 'Motorbike Repair', 'Mobile Money Agent', 'Cobbler', 'Hardware', 'Food Vendor', 'Church', 'Pharmacy', 'Barbershop']",budget,medium
user_387,"['Barbershop', 'Car Wash', 'Hardware', 'Tailor Shop', 'Salon', 'Motorbike Repair', 'Electronics Store', 'Church', 'Cobbler']",budget,medium
user_388,"['Cobbler', 'Tailor Shop', 'Hardware Kiosk', 'Pharmacy', 'General Shop', 'Hardware', 'Bakery', 'Food Vendor']",mid,medium
user_389,"['Food Vendor', 'Mobile Money Agent', 'General Shop', 'Bakery', 'Church', 'Electronics Store', 'Salon', 'Car Wash', 'Hardware', 'Pharmacy', 'Barbershop']",premium,medium
user_390,"['Hardware', 'Cobbler', 'Salon', 'Pharmacy', 'Church', 'Car Wash', 'Hardware Kiosk', 'Bakery', 'Tailor Shop', 'Motorbike Repair']",budget,medium
user_391,"['Tailor Shop', 'Mobile Money Agent', 'Cobbler', 'Food Vendor', 'Electronics Store', 'Car Wash', 'Church', 'Salon']",mid,low
user_392,"['Cobbler', 'Mobile Money Agent', 'Electronics Store', 'Tailor Shop', 'Car Wash', 'General Shop', 'Hardware', 'Barbershop', 'Bakery', 'Pharmacy']",budget,medium
user_393,"['Salon', 'General Shop', 'Barbershop', 'Church', 'Motorbike Repair', 'Mobile Money Agent', 'Cobbler', 'Hardware Kiosk', 'Hardware', 'Electronics Store', 'Bakery']",budget,medium
user_394,"['Tailor Shop', 'Electronics Store', 'Hardware', 'Car Wash', 'Motorbike Repair', 'Church', 'Cobbler', 'Salon', 'Bakery', 'Pharmacy', 'Mobile Money Agent', 'General Shop']",budget,medium
user_395,"['Pharmacy', 'Salon', 'Mobile Money Agent', 'Bakery', 'Tailor Shop', 'Hardware Kiosk', 'Food Vendor', 'Barbershop', 'Electronics Store', 'Motorbike Repair', 'Church']",premium,high
user_396,"['Motorbike Repair', 'Mobile Money Agent', 'Hardware Kiosk', 'Food Vendor', 'Salon', 'Hardware', 'General Shop', 'Bakery', 'Barbershop']",budget,medium
user_397,"['Bakery', 'Food Vendor', 'Hardware', 'Mobile Money Agent', 'Tailor Shop', 'General Shop', 'Hardware Kiosk', 'Barbershop', 'Motorbike Repair', 'Cobbler']",budget,medium
user_398,"['Bakery', 'Salon', 'Barbershop', 'Mobile Money Agent', 'General Shop', 'Hardware', 'Tailor Shop', 'Food Vendor', 'Electronics Store']",budget,medium
user_399,"['Hardware Kiosk', 'Hardware', 'Bakery', 'Tailor Shop', 'Car Wash', 'Cobbler', 'Food Vendor', 'Electronics Store']",budget,low
user_400,"['Hardware Kiosk', 'Salon', 'Cobbler', 'Pharmacy', 'Mobile Money Agent', 'Tailor Shop', 'Church', 'Hardware', 'Bakery']",mid,medium
user_401,"['Salon', 'Hardware Kiosk', 'Car Wash', 'Motorbike Repair', 'General Shop', 'Barbershop', 'Mobile Money Agent', 'Tailor Shop', 'Electronics Store', 'Church', 'Pharmacy']",budget,medium
user_402,"['Cobbler', 'Electronics Store', 'Car Wash', 'Hardware', 'Tailor Shop', 'Bakery', 'Mobile Money Agent', 'Salon', 'Pharmacy', 'Hardware Kiosk']",budget,medium
user_403,"['Bakery', 'Salon', 'Barbershop', 'Electronics Store', 'Church', 'Food Vendor', 'General Shop', 'Cobbler']",mid,high
user_404,"['Bakery', 'Tailor Shop', 'Cobbler', 'Pharmacy', 'Mobile Money Agent', 'Salon', 'Church', 'Car Wash']",premium,medium
user_405,"['Food Vendor', 'Electronics Store', 'Church', 'Bakery', 'Car Wash', 'Pharmacy', 'Salon', 'General Shop', 'Cobbler', 'Tailor Shop']",budget,medium
user_406,"['Motorbike Repair', 'Food Vendor', 'Cobbler', 'Car Wash', 'Salon', 'Tailor Shop', 'Church', 'Bakery']",premium,medium
user_407,"['Hardware', 'Electronics Store', 'Tailor Shop', 'Car Wash', 'Church', 'Barbershop', 'General Shop', 'Pharmacy', 'Bakery']",budget,medium
user_408,"['Cobbler', 'Electronics Store', 'Mobile Money Agent', 'Tailor Shop', 'Hardware Kiosk', 'Hardware', 'Food Vendor', 'Barbershop', 'Bakery']",budget,high
user_409,"['Barbershop', 'Church', 'Pharmacy', 'Mobile Money Agent', 'Salon', 'Motorbike Repair', 'General Shop', 'Car Wash']",premium,low
user_410,"['Salon', 'Electronics Store', 'Cobbler', 'Food Vendor', 'Tailor Shop', 'Hardware Kiosk', 'Mobile Money Agent', 'Church']",budget,high
user_411,"['Mobile Money Agent', 'Cobbler', 'Electronics Store', 'Pharmacy', 'Salon', 'Barbershop', 'Hardware Kiosk', 'Hardware', 'Bakery', 'Car Wash']",mid,low
user_412,"['Salon', 'Church', 'General Shop', 'Barbershop', 'Hardware Kiosk', 'Motorbike Repair', 'Mobile Money Agent', 'Tailor Shop', 'Car Wash']",mid,low
user_413,"['Salon', 'Motorbike Repair', 'Pharmacy', 'Car Wash', 'Church', 'General Shop', 'Hardware Kiosk', 'Mobile Money Agent', 'Barbershop', 'Electronics Store', 'Food Vendor', 'Cobbler']",mid,medium
user_414,"['Hardware', 'Car Wash', 'General Shop', 'Tailor Shop', 'Hardware Kiosk', 'Church', 'Electronics Store', 'Cobbler', 'Food Vendor']",mid,low
user_415,"['Electronics Store', 'Hardware', 'Tailor Shop', 'Pharmacy', 'Food Vendor', 'Bakery', 'Hardware Kiosk', 'Car Wash']",mid,low
user_416,"['Electronics Store', 'General Shop', 'Tailor Shop', 'Church', 'Car Wash', 'Hardware', 'Mobile Money Agent', 'Bakery', 'Food Vendor', 'Pharmacy']",budget,high
user_417,"['Barbershop', 'Mobile Money Agent', 'Food Vendor', 'Salon', 'Electronics Store', 'Pharmacy', 'General Shop', 'Cobbler', 'Tailor Shop', 'Hardware', 'Bakery', 'Hardware Kiosk']",budget,high
user_418,"['Bakery', 'Cobbler', 'Tailor Shop', 'Motorbike Repair', 'Barbershop', 'Church', 'Mobile Money Agent', 'Hardware', 'General Shop']",mid,medium
user_419,"['Barbershop', 'Motorbike Repair', 'Tailor Shop', 'Hardware', 'Food Vendor', 'Salon', 'General Shop', 'Pharmacy', 'Electronics Store', 'Church']",budget,high
user_420,"['Car Wash', 'Salon', 'Barbershop', 'Mobile Money Agent', 'Hardware Kiosk', 'Motorbike Repair', 'Electronics Store', 'Hardware', 'Church']",mid,medium
user_421,"['Food Vendor', 'Bakery', 'Cobbler', 'Motorbike Repair', 'Hardware Kiosk', 'Car Wash', 'Hardware', 'Church', 'Electronics Store', 'Barbershop', 'Pharmacy']",premium,medium
user_422,"['Car Wash', 'Church', 'Pharmacy', 'Bakery', 'Motorbike Repair', 'General Shop', 'Barbershop', 'Cobbler', 'Electronics Store', 'Food Vendor']",budget,medium
user_423,"['Car Wash', 'Hardware', 'Cobbler', 'Church', 'Hardware Kiosk', 'Electronics Store', 'Barbershop', 'Bakery', 'Pharmacy', 'Tailor Shop', 'Salon', 'Food Vendor']",mid,high
user_424,"['Tailor Shop', 'Car Wash', 'General Shop', 'Motorbike Repair', 'Mobile Money Agent', 'Hardware Kiosk', 'Bakery', 'Salon']",budget,medium
user_425,"['Church', 'Car Wash', 'General Shop', 'Motorbike Repair', 'Electronics Store', 'Bakery', 'Salon', 'Hardware Kiosk']",mid,low
user_426,"['Cobbler', 'Motorbike Repair', 'Salon', 'Car Wash', 'General Shop', 'Bakery', 'Pharmacy', 'Hardware Kiosk', 'Mobile Money Agent', 'Electronics Store', 'Food Vendor']",mid,medium
user_427,"['Electronics Store', 'Bakery', 'Hardware', 'Salon', 'Cobbler', 'Motorbike Repair', 'Barbershop', 'Food Vendor']",mid,high
user_428,"['Car Wash', 'General Shop', 'Barbershop', 'Hardware Kiosk', 'Motorbike Repair', 'Bakery', 'Tailor Shop', 'Pharmacy', 'Mobile Money Agent', 'Salon', 'Cobbler']",budget,medium
user_429,"['Mobile Money Agent', 'Electronics Store', 'Cobbler', 'Motorbike Repair', 'Salon', 'Food Vendor', 'General Shop', 'Tailor Shop', 'Hardware', 'Barbershop', 'Bakery']",budget,medium
user_430,"['Church', 'Motorbike Repair', 'Hardware', 'Barbershop', 'Car Wash', 'Salon', 'Hardware Kiosk', 'Food Vendor', 'Cobbler', 'Pharmacy', 'General Shop']",mid,medium
user_431,"['Hardware', 'Tailor Shop', 'Pharmacy', 'Car Wash', 'Bakery', 'Motorbike Repair', 'General Shop', 'Cobbler', 'Mobile Money Agent']",budget,medium
user_432,"['Church', 'Food Vendor', 'Barbershop', 'Car Wash', 'Salon', 'Pharmacy', 'Electronics Store', 'General Shop', 'Hardware', 'Cobbler', 'Mobile Money Agent']",premium,high
user_433,"['Food Vendor', 'Salon', 'Mobile Money Agent', 'Electronics Store', 'Barbershop', 'General Shop', 'Cobbler', 'Church', 'Hardware', 'Motorbike Repair', 'Tailor Shop']",budget,high
user_434,"['Barbershop', 'Church', 'Hardware', 'Car Wash', 'Pharmacy', 'Salon', 'Hardware Kiosk', 'Tailor Shop', 'Cobbler', 'Bakery', 'Motorbike Repair', 'Electronics Store']",budget,low
user_435,"['Hardware Kiosk', 'Mobile Money Agent', 'General Shop', 'Church', 'Salon', 'Pharmacy', 'Barbershop', 'Cobbler', 'Motorbike Repair']",budget,medium
